0,1
27.61899185180664,-203.76034545898438
25.574989318847656,-203.80349731445312
24.13836669921875,-203.8309783935547
21.83323860168457,-203.86566162109375
19.8884334564209,-203.8669891357422
17.38486671447754,-203.68565368652344
15.24169635772705,-203.25160217285156
13.171866416931152,-202.5901336669922
10.526676177978516,-201.4407958984375
8.292258262634277,-199.99232482910156
6.890690803527832,-198.7958526611328
5.384029865264893,-197.2777557373047
3.722475528717041,-195.14259338378906
2.8334484100341797,-193.60031127929688
1.6904487609863281,-191.04046630859375
1.1092114448547363,-188.7164764404297
0.7252846956253052,-185.90391540527344
0.5768898129463196,-184.14968872070312
0.48857811093330383,-181.9481201171875
0.4021042585372925,-179.02499389648438
0.35594695806503296,-177.1424560546875
0.2904970943927765,-174.20558166503906
0.24522626399993896,-172.52615356445312
0.19551968574523926,-169.88278198242188
0.14474530518054962,-167.67127990722656
0.09218676388263702,-165.25390625
0.015134599059820175,-162.39248657226562
-0.0268816277384758,-160.4185028076172
-0.09068434685468674,-157.6165313720703
-0.12417242676019669,-156.28407287597656
-0.174878790974617,-154.1748046875
-0.2127562165260315,-152.62794494628906
-0.2523511052131653,-150.67579650878906
-0.2531515955924988,-148.11233520507812
-0.18581075966358185,-145.92312622070312
0.40943244099617004,-143.0839385986328
1.0397893190383911,-141.61485290527344
2.576585292816162,-139.38424682617188
4.261678218841553,-137.9905242919922
6.335585594177246,-136.85604858398438
8.940765380859375,-135.86505126953125
10.62519645690918,-135.3843994140625
13.263111114501953,-134.8628387451172
15.490022659301758,-134.59375
18.03108024597168,-134.4515838623047
20.833953857421875,-134.33468627929688
23.041461944580078,-134.2763671875
25.80988883972168,-134.2093505859375
27.235700607299805,-134.173828125
29.64507293701172,-134.1296844482422
33.15517044067383,-134.063720703125
35.049339294433594,-134.02151489257812
37.84298324584961,-133.96109008789062
39.69479751586914,-133.93641662597656
41.979618072509766,-133.87660217285156
44.674041748046875,-133.8146514892578
47.200599670410156,-133.76060485839844
49.92634201049805,-133.69847106933594
52.48337936401367,-133.64414978027344
54.87488555908203,-133.59677124023438
57.059814453125,-133.54891967773438
60.0018424987793,-133.485107421875
62.02559280395508,-133.44140625
64.43352508544922,-133.39027404785156
67.54353332519531,-133.31651306152344
69.50008392333984,-133.27029418945312
72.1994400024414,-133.1563262939453
74.5779037475586,-132.74530029296875
76.96466064453125,-131.87261962890625
78.7452163696289,-130.64295959472656
80.4220962524414,-128.43475341796875
81.05078125,-126.3992919921875
81.26927947998047,-123.63895416259766
81.28666687011719,-120.83869171142578
81.23629760742188,-118.59228515625
81.14683532714844,-116.51922607421875
81.04142761230469,-113.86837768554688
80.96483612060547,-112.07172393798828
80.8692855834961,-109.58792877197266
80.73612976074219,-106.04646301269531
80.65848541259766,-104.07823944091797
80.54186248779297,-100.97511291503906
80.47917175292969,-99.21839904785156
80.37828063964844,-96.53816986083984
80.2894287109375,-94.09135437011719
80.21430206298828,-91.98298645019531
80.1109390258789,-89.07404327392578
80.04962158203125,-87.33294677734375
79.97588348388672,-85.23597717285156
79.87855529785156,-82.45960998535156
79.80870819091797,-80.4476547241211
79.72036743164062,-77.91996765136719
79.63681030273438,-75.25386810302734
79.5537338256836,-73.05299377441406
79.4435043334961,-70.0169906616211
79.39644622802734,-68.72705078125
79.30379486083984,-66.14290618896484
79.21634674072266,-63.37360382080078
79.12745666503906,-61.00275421142578
79.04366302490234,-58.66929626464844
78.94912719726562,-56.2015266418457
78.85453796386719,-53.61691665649414
78.77465057373047,-51.35301971435547
78.67436981201172,-48.49531173706055
78.62501525878906,-47.08787536621094
78.53353881835938,-44.466468811035156
78.45775604248047,-42.30634689331055
78.37657928466797,-40.00111389160156
78.28334045410156,-37.33250427246094
78.20196533203125,-35.02995300292969
78.11724853515625,-32.633827209472656
78.036376953125,-30.37367057800293
77.93938446044922,-27.557209014892578
77.8620834350586,-25.335554122924805
77.7830810546875,-22.819955825805664
77.69728088378906,-20.51922607421875
77.58210754394531,-17.66460609436035
