0,1
5.789821148,167.302887
5.763031006,164.9981995
5.727785587,162.2463379
5.700756073,159.7387695
5.672602177,157.0218506
5.645825863,154.2279205
5.625918865,151.6217804
5.605586529,148.9329529
5.591566086,146.9758301
5.574967384,144.661911
5.557209492,141.9894257
5.536994934,139.0219269
5.519731998,136.4174805
5.502287388,133.5967865
5.484069824,130.6928864
5.470134258,128.4928284
5.45154047,125.5584259
5.434518814,122.8209534
5.418559551,120.315918
5.399502277,117.3168716
5.384606838,114.9833679
5.37032032,112.2666092
5.35301733,109.2701416
5.335175037,106.9689636
5.32050848,104.1906433
5.305986881,102.0023422
5.290784836,99.72663116
5.271535397,96.80090332
5.258545399,94.64872742
5.241176605,91.89219666
5.22329092,88.99627686
5.20788002,86.5710907
5.188532829,83.65978241
5.171156883,80.98592377
5.154044151,78.4045105
5.135169983,75.54405212
5.117182732,72.77182007
5.099590778,69.91972351
5.081834793,67.12878418
5.06265831,64.15077972
5.049558163,62.10633469
5.032570839,59.36555481
5.014028549,56.4305954
4.997356892,53.77382278
4.982906818,50.94254303
4.966493607,48.23845291
4.995782375,45.26549149
5.020140648,42.56085968
5.184205055,39.62985611
5.367636681,37.51744843
5.826865196,34.76611328
6.468789577,31.82155609
7.167955399,29.49651718
8.197553635,26.72146225
9.400379181,24.30660439
11.03110313,22.03089714
12.99780369,19.76486969
13.99842739,18.69040298
15.77345276,16.81001854
17.63004303,14.44671345
19.07019806,12.34062672
20.52445221,9.911823273
21.55322266,7.257956982
22.30165291,4.739842892
22.72029686,1.610091805
22.77642441,-0.369109362
22.54838371,-3.159695387
21.75632858,-5.901538372
20.95657158,-8.32056427
19.70832253,-10.94687843
18.40600777,-12.86450386
16.60385513,-15.01322842
14.46651554,-17.11627197
12.8068037,-18.46993828
10.22406197,-20.02605629
7.794938564,-21.20432281
5.47707653,-22.09167671
2.48938632,-22.73751259
0.364377469,-22.93025017
-2.422726631,-22.83454323
-5.129423141,-22.30077362
-7.615901947,-21.63900185
-10.25103951,-20.63015747
-12.54872131,-19.36626625
-14.68314171,-17.91897583
-16.77257538,-16.03762627
-18.62312126,-13.92467403
-20.28134346,-11.66673756
-21.53669357,-9.200110435
-22.38424683,-7.242178917
-23.21557236,-4.53011322
-23.69472313,-1.687539339
-23.81368637,0.889966846
-23.59949684,3.63185811
-22.91771507,6.367574215
-21.9783802,9.086600304
-20.59171295,11.78528214
-19.24947166,13.94080639
-17.29888344,16.22117233
-15.30543709,18.08748055
-12.84915829,19.81281471
-10.67846203,21.16584587
-8.051884651,22.33972931
-5.388552189,23.17685509
-2.654142618,23.62574387
0.23416923,23.67914963
